"","prop1.G1.residue0","prop1.G1.residue25","prop1.G1.residue50","prop1.G1.residue75","prop1.G1.residue100","prop1.G2.residue0","prop1.G2.residue25","prop1.G2.residue50","prop1.G2.residue75","prop1.G2.residue100","prop1.G3.residue0","prop1.G3.residue25","prop1.G3.residue50","prop1.G3.residue75","prop1.G3.residue100","prop2.G1.residue0","prop2.G1.residue25","prop2.G1.residue50","prop2.G1.residue75","prop2.G1.residue100","prop2.G2.residue0","prop2.G2.residue25","prop2.G2.residue50","prop2.G2.residue75","prop2.G2.residue100","prop2.G3.residue0","prop2.G3.residue25","prop2.G3.residue50","prop2.G3.residue75","prop2.G3.residue100","prop3.G1.residue0","prop3.G1.residue25","prop3.G1.residue50","prop3.G1.residue75","prop3.G1.residue100","prop3.G2.residue0","prop3.G2.residue25","prop3.G2.residue50","prop3.G2.residue75","prop3.G2.residue100","prop3.G3.residue0","prop3.G3.residue25","prop3.G3.residue50","prop3.G3.residue75","prop3.G3.residue100","prop4.G1.residue0","prop4.G1.residue25","prop4.G1.residue50","prop4.G1.residue75","prop4.G1.residue100","prop4.G2.residue0","prop4.G2.residue25","prop4.G2.residue50","prop4.G2.residue75","prop4.G2.residue100","prop4.G3.residue0","prop4.G3.residue25","prop4.G3.residue50","prop4.G3.residue75","prop4.G3.residue100","prop5.G1.residue0","prop5.G1.residue25","prop5.G1.residue50","prop5.G1.residue75","prop5.G1.residue100","prop5.G2.residue0","prop5.G2.residue25","prop5.G2.residue50","prop5.G2.residue75","prop5.G2.residue100","prop5.G3.residue0","prop5.G3.residue25","prop5.G3.residue50","prop5.G3.residue75","prop5.G3.residue100","prop6.G1.residue0","prop6.G1.residue25","prop6.G1.residue50","prop6.G1.residue75","prop6.G1.residue100","prop6.G2.residue0","prop6.G2.residue25","prop6.G2.residue50","prop6.G2.residue75","prop6.G2.residue100","prop6.G3.residue0","prop6.G3.residue25","prop6.G3.residue50","prop6.G3.residue75","prop6.G3.residue100","prop7.G1.residue0","prop7.G1.residue25","prop7.G1.residue50","prop7.G1.residue75","prop7.G1.residue100","prop7.G2.residue0","prop7.G2.residue25","prop7.G2.residue50","prop7.G2.residue75","prop7.G2.residue100","prop7.G3.residue0","prop7.G3.residue25","prop7.G3.residue50","prop7.G3.residue75","prop7.G3.residue100"
"6OAUC",0.763358778625954,12.2137404580153,24.4274809160305,51.1450381679389,97.7099236641221,1.52671755725191,35.8778625954198,59.5419847328244,76.3358778625954,100,19.8473282442748,36.6412213740458,62.5954198473282,80.9160305343512,96.1832061068702,1.52671755725191,34.3511450381679,56.4885496183206,76.3358778625954,100,0.763358778625954,16.030534351145,32.824427480916,72.5190839694657,96.9465648854962,9.9236641221374,29.0076335877863,40.4580152671756,65.6488549618321,95.4198473282443,13.7404580152672,35.1145038167939,55.7251908396947,80.9160305343512,96.1832061068702,1.52671755725191,39.6946564885496,61.8320610687023,79.3893129770992,100,0.763358778625954,12.2137404580153,25.1908396946565,57.2519083969466,97.7099236641221,1.52671755725191,28.2442748091603,54.1984732824427,70.9923664122137,100,0.763358778625954,20.6106870229008,45.0381679389313,77.0992366412214,98.4732824427481,9.9236641221374,29.0076335877863,40.4580152671756,65.6488549618321,95.4198473282443,25.1908396946565,29.0076335877863,33.587786259542,40.4580152671756,95.4198473282443,0.763358778625954,36.6412213740458,59.5419847328244,80.1526717557252,100,3.81679389312977,8.3969465648855,16.793893129771,22.9007633587786,97.7099236641221,0.763358778625954,16.030534351145,33.587786259542,60.3053435114504,96.9465648854962,1.52671755725191,43.5114503816794,64.8854961832061,79.3893129770992,99.236641221374,7.63358778625954,24.4274809160305,48.8549618320611,78.6259541984733,100,10.6870229007634,34.3511450381679,56.4885496183206,77.0992366412214,100,0.763358778625954,12.2137404580153,24.4274809160305,51.1450381679389,97.7099236641221,1.52671755725191,38.1679389312977,64.1221374045802,79.3893129770992,99.236641221374
"5LSID",2.98507462686567,20.1492537313433,45.5223880597015,73.8805970149254,98.5074626865672,1.49253731343284,21.6417910447761,47.0149253731343,76.1194029850746,100,0.746268656716418,35.0746268656716,53.7313432835821,69.4029850746269,94.0298507462687,1.49253731343284,28.3582089552239,55.2238805970149,79.1044776119403,100,2.98507462686567,20.8955223880597,46.2686567164179,64.9253731343284,97.0149253731343,0.746268656716418,22.3880597014925,35.8208955223881,67.910447761194,98.5074626865672,0.746268656716418,32.8358208955224,52.9850746268657,69.4029850746269,94.0298507462687,1.49253731343284,25.3731343283582,51.4925373134328,76.865671641791,100,2.23880597014925,19.4029850746269,39.5522388059701,73.8805970149254,98.5074626865672,1.49253731343284,25.3731343283582,55.2238805970149,79.1044776119403,100,2.98507462686567,20.8955223880597,47.7611940298507,64.9253731343284,97.0149253731343,0.746268656716418,22.3880597014925,35.8208955223881,67.910447761194,98.5074626865672,4.47761194029851,23.134328358209,31.3432835820896,65.6716417910448,98.5074626865672,0.746268656716418,24.6268656716418,50.7462686567164,73.134328358209,100,3.73134328358209,27.6119402985075,62.6865671641791,80.5970149253731,95.5223880597015,0.746268656716418,20.1492537313433,46.2686567164179,71.6417910447761,99.2537313432836,17.1641791044776,38.0597014925373,56.7164179104478,69.4029850746269,94.0298507462687,1.49253731343284,25.3731343283582,51.4925373134328,77.6119402985075,100,5.22388059701493,40.2985074626866,56.7164179104478,76.1194029850746,99.2537313432836,2.98507462686567,20.1492537313433,45.5223880597015,73.8805970149254,98.5074626865672,0.746268656716418,14.9253731343284,35.8208955223881,67.1641791044776,100
"1XIPA",1.54639175257732,25.2577319587629,46.6494845360825,70.1030927835052,99.7422680412371,0.257731958762887,22.680412371134,54.1237113402062,76.8041237113402,100,1.28865979381443,24.4845360824742,50,74.2268041237113,99.4845360824742,0.257731958762887,22.680412371134,52.5773195876289,77.319587628866,100,1.28865979381443,27.8350515463918,50.7731958762887,76.2886597938144,99.4845360824742,1.54639175257732,21.3917525773196,46.9072164948454,65.2061855670103,99.7422680412371,1.28865979381443,26.0309278350515,51.5463917525773,73.9690721649485,99.4845360824742,0.257731958762887,20.1030927835052,52.319587628866,77.0618556701031,100,1.54639175257732,24.7422680412371,46.6494845360825,70.1030927835052,99.7422680412371,0.257731958762887,20.6185567010309,48.4536082474227,77.0618556701031,100,1.28865979381443,27.319587628866,52.8350515463918,76.5463917525773,99.4845360824742,1.54639175257732,21.3917525773196,46.9072164948454,65.2061855670103,99.7422680412371,1.54639175257732,17.7835051546392,39.6907216494845,63.659793814433,99.7422680412371,0.257731958762887,25,50,75.5154639175258,100,1.80412371134021,25.2577319587629,53.3505154639175,75,95.8762886597938,0.515463917525773,21.9072164948454,45.8762886597938,70.1030927835052,99.7422680412371,2.31958762886598,26.2886597938144,56.4432989690722,76.2886597938144,99.4845360824742,0.257731958762887,22.9381443298969,52.319587628866,77.0618556701031,100,0.257731958762887,23.9690721649485,48.7113402061856,76.2886597938144,99.4845360824742,1.54639175257732,25.2577319587629,46.6494845360825,70.1030927835052,99.7422680412371,0.77319587628866,26.5463917525773,55.1546391752577,73.4536082474227,100
"6DK9A",2.99145299145299,23.0769230769231,46.5811965811966,73.9316239316239,100,0.427350427350427,22.2222222222222,50,73.5042735042735,99.5726495726496,1.28205128205128,27.7777777777778,47.8632478632479,75.2136752136752,98.2905982905983,0.427350427350427,24.7863247863248,54.7008547008547,74.7863247863248,99.5726495726496,1.28205128205128,23.9316239316239,48.2905982905983,69.6581196581197,97.4358974358974,3.41880341880342,23.0769230769231,46.5811965811966,81.6239316239316,100,1.28205128205128,27.7777777777778,48.7179487179487,72.6495726495726,99.1452991452991,0.427350427350427,19.2307692307692,51.2820512820513,73.5042735042735,99.5726495726496,2.99145299145299,26.4957264957265,48.2905982905983,76.0683760683761,100,0.427350427350427,34.6153846153846,57.6923076923077,74.7863247863248,99.5726495726496,0.854700854700855,18.3760683760684,40.1709401709402,69.6581196581197,97.4358974358974,3.41880341880342,23.0769230769231,46.5811965811966,81.6239316239316,100,6.83760683760684,14.5299145299145,32.4786324786325,61.5384615384615,100,0.427350427350427,25.6410256410256,50.8547008547009,74.3589743589744,99.5726495726496,2.99145299145299,23.5042735042735,48.2905982905983,71.7948717948718,94.017094017094,1.28205128205128,22.6495726495727,44.017094017094,67.9487179487179,100,3.41880341880342,30.7692307692308,54.7008547008547,77.3504273504274,99.5726495726496,0.427350427350427,17.5213675213675,53.8461538461538,76.9230769230769,98.7179487179487,0.427350427350427,25.6410256410256,50.8547008547009,72.6495726495726,98.7179487179487,2.99145299145299,23.0769230769231,46.5811965811966,73.9316239316239,100,0.854700854700855,21.7948717948718,48.7179487179487,76.0683760683761,99.5726495726496
"3S8IA",11.4864864864865,37.1621621621622,55.4054054054054,77.027027027027,98.6486486486486,1.35135135135135,10.8108108108108,33.7837837837838,67.5675675675676,100,0.675675675675676,31.0810810810811,54.0540540540541,74.3243243243243,99.3243243243243,1.35135135135135,23.6486486486486,46.6216216216216,72.972972972973,100,9.45945945945946,32.4324324324324,58.7837837837838,76.3513513513514,99.3243243243243,0.675675675675676,16.2162162162162,41.2162162162162,66.8918918918919,95.2702702702703,0.675675675675676,27.027027027027,54.0540540540541,75,99.3243243243243,1.35135135135135,15.5405405405405,45.9459459459459,71.6216216216216,100,3.37837837837838,22.972972972973,48.6486486486486,70.945945945946,98.6486486486486,1.35135135135135,22.2972972972973,46.6216216216216,70.2702702702703,97.972972972973,9.45945945945946,32.4324324324324,58.7837837837838,78.3783783783784,100,0.675675675675676,16.2162162162162,41.2162162162162,66.8918918918919,95.2702702702703,11.4864864864865,25,44.5945945945946,55.4054054054054,85.8108108108108,0.675675675675676,21.6216216216216,47.972972972973,73.6486486486486,100,27.7027027027027,43.2432432432432,69.5945945945946,77.027027027027,98.6486486486486,0.675675675675676,25.6756756756757,48.6486486486486,74.3243243243243,99.3243243243243,10.1351351351351,27.027027027027,51.3513513513514,81.7567567567568,95.2702702702703,1.35135135135135,13.5135135135135,43.2432432432432,71.6216216216216,100,1.35135135135135,27.027027027027,50,74.3243243243243,99.3243243243243,11.4864864864865,37.1621621621622,55.4054054054054,77.027027027027,98.6486486486486,0.675675675675676,7.43243243243243,31.0810810810811,72.2972972972973,100
"7MY4A",12.1621621621622,36.4864864864865,48.6486486486486,78.3783783783784,98.6486486486486,1.35135135135135,14.8648648648649,51.3513513513514,74.3243243243243,100,4.05405405405405,18.9189189189189,39.1891891891892,60.8108108108108,94.5945945945946,1.35135135135135,13.5135135135135,48.6486486486486,74.3243243243243,91.8918918918919,6.75675675675676,29.7297297297297,44.5945945945946,71.6216216216216,98.6486486486486,4.05405405405405,17.5675675675676,54.0540540540541,83.7837837837838,100,4.05405405405405,18.9189189189189,40.5405405405405,64.8648648648649,95.945945945946,1.35135135135135,13.5135135135135,45.9459459459459,68.9189189189189,86.4864864864865,12.1621621621622,31.0810810810811,48.6486486486486,82.4324324324324,100,1.35135135135135,22.972972972973,52.7027027027027,74.3243243243243,91.8918918918919,2.7027027027027,27.027027027027,43.2432432432432,66.2162162162162,98.6486486486486,4.05405405405405,17.5675675675676,54.0540540540541,83.7837837837838,100,17.5675675675676,21.6216216216216,41.8918918918919,70.2702702702703,93.2432432432432,1.35135135135135,18.9189189189189,45.9459459459459,68.9189189189189,100,31.0810810810811,43.2432432432432,63.5135135135135,78.3783783783784,91.8918918918919,4.05405405405405,31.0810810810811,51.3513513513514,71.6216216216216,100,6.75675675675676,18.9189189189189,50,59.4594594594595,95.945945945946,1.35135135135135,12.1621621621622,32.4324324324324,78.3783783783784,98.6486486486486,1.35135135135135,24.3243243243243,50,66.2162162162162,94.5945945945946,12.1621621621622,36.4864864864865,48.6486486486486,78.3783783783784,98.6486486486486,2.7027027027027,10.8108108108108,35.1351351351351,62.1621621621622,100
"5YF4A",2.46913580246914,17.2839506172839,46.2962962962963,78.3950617283951,96.9135802469136,0.617283950617284,29.6296296296296,48.7654320987654,67.9012345679012,99.3827160493827,1.85185185185185,23.4567901234568,53.7037037037037,79.6296296296296,100,0.617283950617284,28.3950617283951,44.4444444444444,63.5802469135802,99.3827160493827,2.46913580246914,19.1358024691358,43.2098765432099,72.8395061728395,100,1.85185185185185,35.8024691358025,62.3456790123457,78.3950617283951,95.679012345679,1.85185185185185,24.6913580246914,54.320987654321,79.6296296296296,100,0.617283950617284,28.3950617283951,44.4444444444444,61.1111111111111,99.3827160493827,2.46913580246914,19.7530864197531,48.1481481481481,77.7777777777778,96.9135802469136,0.617283950617284,29.0123456790123,46.2962962962963,63.5802469135802,96.2962962962963,2.46913580246914,19.7530864197531,43.2098765432099,70.9876543209877,100,1.85185185185185,35.8024691358025,62.3456790123457,78.3950617283951,95.679012345679,4.93827160493827,24.0740740740741,59.8765432098765,72.2222222222222,95.679012345679,0.617283950617284,25.9259259259259,50,74.6913580246914,100,2.46913580246914,10.4938271604938,29.0123456790123,62.962962962963,96.2962962962963,1.85185185185185,22.2222222222222,43.2098765432099,72.2222222222222,97.5308641975309,1.23456790123457,30.8641975308642,53.0864197530864,76.5432098765432,100,0.617283950617284,20.9876543209877,51.2345679012346,67.2839506172839,99.3827160493827,3.7037037037037,23.4567901234568,51.2345679012346,72.8395061728395,100,2.46913580246914,17.2839506172839,46.2962962962963,78.3950617283951,96.9135802469136,0.617283950617284,29.6296296296296,49.3827160493827,74.6913580246914,99.3827160493827
"3WVZA",6.46766169154229,25.8706467661692,56.7164179104478,77.1144278606965,99.5024875621891,0.497512437810945,27.363184079602,47.7611940298507,68.6567164179104,100,0.995024875621891,20.8955223880597,43.7810945273632,74.1293532338308,99.0049751243781,0.497512437810945,25.3731343283582,47.7611940298507,68.6567164179104,100,0.995024875621891,20.8955223880597,52.7363184079602,74.6268656716418,98.0099502487562,2.48756218905473,24.8756218905473,49.2537313432836,79.6019900497512,99.5024875621891,0.995024875621891,21.3930348258706,43.7810945273632,74.6268656716418,99.0049751243781,0.497512437810945,27.363184079602,48.2587064676617,68.6567164179104,100,6.46766169154229,19.4029850746269,53.7313432835821,77.1144278606965,99.5024875621891,0.497512437810945,26.3681592039801,47.7611940298507,68.6567164179104,100,0.995024875621891,22.3880597014925,52.2388059701493,74.6268656716418,98.0099502487562,2.48756218905473,24.8756218905473,49.2537313432836,79.6019900497512,99.5024875621891,6.46766169154229,12.9353233830846,45.771144278607,91.044776119403,99.5024875621891,0.497512437810945,25.3731343283582,50.2487562189055,74.6268656716418,100,11.9402985074627,14.9253731343284,31.8407960199005,61.1940298507463,92.5373134328358,0.497512437810945,19.4029850746269,51.7412935323383,78.1094527363184,99.5024875621891,2.98507462686567,21.3930348258706,50.2487562189055,72.636815920398,100,1.49253731343284,27.8606965174129,46.7661691542289,68.6567164179104,97.5124378109453,0.497512437810945,20.3980099502488,43.7810945273632,67.6616915422886,99.0049751243781,6.46766169154229,25.8706467661692,56.7164179104478,77.1144278606965,99.5024875621891,1.99004975124378,29.3532338308458,51.7412935323383,74.1293532338308,100
"4BJ1A",1.25391849529781,26.9592476489028,48.58934169279,74.9216300940439,100,0.313479623824451,21.6300940438871,49.5297805642633,74.294670846395,98.7460815047022,1.56739811912226,24.1379310344828,50.7836990595611,73.3542319749216,99.3730407523511,0.313479623824451,22.884012539185,45.141065830721,70.2194357366771,98.4326018808777,1.56739811912226,25.3918495297806,52.6645768025078,73.3542319749216,99.0595611285267,1.25391849529781,19.1222570532915,47.3354231974922,77.7429467084639,100,1.56739811912226,24.1379310344828,51.0971786833856,74.6081504702194,99.3730407523511,0.313479623824451,22.257053291536,49.8432601880878,70.2194357366771,98.4326018808777,1.25391849529781,26.6457680250784,47.9623824451411,76.1755485893417,100,0.313479623824451,22.257053291536,43.8871473354232,67.0846394984326,98.4326018808777,1.56739811912226,25.3918495297806,52.6645768025078,76.4890282131662,99.0595611285267,1.25391849529781,19.1222570532915,47.3354231974922,77.7429467084639,100,1.25391849529781,20.6896551724138,52.3510971786834,73.6677115987461,100,0.313479623824451,24.4514106583072,50.7836990595611,75.5485893416928,99.3730407523511,1.88087774294671,26.0188087774295,43.8871473354232,68.025078369906,93.730407523511,1.25391849529781,26.0188087774295,48.2758620689655,73.0407523510972,100,1.56739811912226,24.7648902821317,53.9184952978056,78.9968652037618,99.3730407523511,0.313479623824451,23.8244514106583,43.8871473354232,68.6520376175549,99.0595611285267,0.313479623824451,21.3166144200627,50.7836990595611,74.6081504702194,99.3730407523511,1.25391849529781,26.9592476489028,48.58934169279,74.9216300940439,100,2.19435736677116,27.2727272727273,49.5297805642633,71.7868338557994,98.7460815047022
"5XQHA",1.11940298507463,22.7611940298507,39.9253731343284,69.7761194029851,99.2537313432836,0.373134328358209,24.2537313432836,55.2238805970149,75.7462686567164,100,2.23880597014925,25,52.9850746268657,77.9850746268657,99.6268656716418,0.373134328358209,22.7611940298507,52.2388059701493,74.6268656716418,100,1.11940298507463,23.5074626865672,47.3880597014925,73.5074626865672,99.6268656716418,1.49253731343284,30.5970149253731,47.7611940298507,77.2388059701493,99.2537313432836,2.23880597014925,27.6119402985075,53.3582089552239,77.9850746268657,99.6268656716418,0.373134328358209,22.3880597014925,55.2238805970149,74.6268656716418,100,1.11940298507463,22.7611940298507,40.6716417910448,70.8955223880597,99.2537313432836,0.373134328358209,22.3880597014925,48.5074626865672,66.7910447761194,100,1.11940298507463,24.6268656716418,51.1194029850746,75,99.6268656716418,1.49253731343284,30.5970149253731,47.7611940298507,77.2388059701493,99.2537313432836,1.49253731343284,18.2835820895522,40.6716417910448,63.4328358208955,99.2537313432836,0.373134328358209,26.4925373134328,52.9850746268657,75.7462686567164,100,1.11940298507463,6.71641791044776,29.1044776119403,51.865671641791,98.8805970149254,1.11940298507463,23.8805970149254,47.3880597014925,71.2686567164179,99.2537313432836,2.23880597014925,25.3731343283582,57.089552238806,77.9850746268657,99.6268656716418,0.373134328358209,22.7611940298507,46.6417910447761,76.1194029850746,100,0.746268656716418,23.5074626865672,52.2388059701493,75,99.6268656716418,1.11940298507463,22.7611940298507,39.9253731343284,69.7761194029851,99.2537313432836,0.373134328358209,31.3432835820896,57.8358208955224,76.4925373134328,100
"2Z5BB",2.79329608938547,24.0223463687151,47.4860335195531,75.4189944134078,100,1.67597765363128,17.877094972067,42.4581005586592,70.391061452514,99.4413407821229,0.558659217877095,26.8156424581006,56.4245810055866,77.6536312849162,98.3240223463687,1.67597765363128,27.9329608938547,50.2793296089385,73.1843575418994,99.4413407821229,1.11731843575419,22.9050279329609,46.3687150837989,68.7150837988827,96.6480446927374,0.558659217877095,18.9944134078212,55.8659217877095,83.7988826815643,100,0.558659217877095,26.8156424581006,54.7486033519553,77.6536312849162,98.8826815642458,1.67597765363128,20.6703910614525,42.4581005586592,72.0670391061452,99.4413407821229,2.79329608938547,22.9050279329609,47.4860335195531,74.8603351955307,100,1.67597765363128,27.3743016759777,45.8100558659218,74.3016759776536,99.4413407821229,1.11731843575419,23.463687150838,46.927374301676,68.7150837988827,96.6480446927374,0.558659217877095,18.9944134078212,55.8659217877095,83.7988826815643,100,6.70391061452514,24.0223463687151,60.3351955307263,84.3575418994413,100,0.558659217877095,22.3463687150838,48.6033519553073,73.7430167597765,99.4413407821229,2.79329608938547,27.3743016759777,46.927374301676,65.9217877094972,97.7653631284916,0.558659217877095,22.3463687150838,50.8379888268156,76.536312849162,100,1.11731843575419,28.4916201117318,54.7486033519553,73.1843575418994,98.8826815642458,1.67597765363128,25.6983240223464,43.0167597765363,70.391061452514,97.7653631284916,1.11731843575419,30.1675977653631,54.7486033519553,74.3016759776536,99.4413407821229,2.79329608938547,24.0223463687151,47.4860335195531,75.4189944134078,100,0.558659217877095,15.6424581005587,42.4581005586592,72.0670391061452,98.8826815642458
"4P0TA",5.68181818181818,23.8636363636364,45.4545454545455,70.4545454545455,99.4318181818182,0.568181818181818,22.1590909090909,52.2727272727273,72.7272727272727,100,1.70454545454545,23.2954545454545,51.1363636363636,77.2727272727273,98.8636363636364,0.568181818181818,21.0227272727273,48.8636363636364,72.7272727272727,100,1.70454545454545,23.2954545454545,47.1590909090909,78.4090909090909,98.8636363636364,3.40909090909091,36.9318181818182,55.6818181818182,72.1590909090909,99.4318181818182,1.70454545454545,25.5681818181818,51.1363636363636,76.7045454545455,98.8636363636364,0.568181818181818,17.6136363636364,48.8636363636364,72.7272727272727,100,5.68181818181818,25,48.2954545454545,70.4545454545455,99.4318181818182,0.568181818181818,17.6136363636364,48.8636363636364,71.5909090909091,100,1.13636363636364,23.2954545454545,43.75,76.1363636363636,98.8636363636364,3.40909090909091,36.9318181818182,55.6818181818182,72.1590909090909,99.4318181818182,5.68181818181818,28.4090909090909,45.4545454545455,67.6136363636364,99.4318181818182,0.568181818181818,25.5681818181818,51.1363636363636,75.5681818181818,100,7.38636363636364,17.0454545454545,27.2727272727273,53.4090909090909,80.1136363636364,1.70454545454545,23.2954545454545,50,76.1363636363636,99.4318181818182,4.54545454545455,38.6363636363636,57.9545454545455,73.2954545454545,93.75,0.568181818181818,15.3409090909091,37.5,64.2045454545455,100,0.568181818181818,23.2954545454545,55.1136363636364,78.4090909090909,98.8636363636364,5.68181818181818,23.8636363636364,45.4545454545455,70.4545454545455,99.4318181818182,1.13636363636364,22.7272727272727,46.5909090909091,72.1590909090909,100
"4K1CA",1.66270783847981,25.6532066508314,47.5059382422803,72.209026128266,100,0.237529691211401,20.6650831353919,45.3681710213777,72.6840855106888,99.7624703087886,1.42517814726841,27.790973871734,52.0190023752969,77.4346793349169,99.5249406175772,0.237529691211401,22.3277909738717,46.0807600950119,73.6342042755344,99.7624703087886,2.85035629453682,26.8408551068884,50.8313539192399,72.9216152019002,99.5249406175772,1.42517814726841,22.0902612826603,52.0190023752969,80.0475059382423,100,1.42517814726841,27.790973871734,52.2565320665083,78.8598574821853,99.5249406175772,0.237529691211401,21.6152019002375,44.4180522565321,72.6840855106888,99.7624703087886,1.66270783847981,22.8028503562945,47.0308788598575,67.6959619952494,100,0.237529691211401,23.5154394299287,48.6935866983373,73.8717339667458,99.0498812351544,0.475059382422803,26.1282660332542,50.1187648456057,72.209026128266,99.7624703087886,1.42517814726841,22.0902612826603,52.0190023752969,80.0475059382423,100,5.22565320665083,22.0902612826603,43.9429928741093,60.8076009501188,100,0.237529691211401,24.2280285035629,49.4061757719715,74.58432304038,99.7624703087886,1.66270783847981,45.8432304038005,56.7695961995249,76.2470308788599,97.3871733966746,1.42517814726841,22.0902612826603,44.6555819477435,72.9216152019002,100,2.13776722090261,27.5534441805226,54.8693586698337,77.4346793349169,99.5249406175772,0.237529691211401,23.5154394299287,49.1686460807601,75.5344418052257,99.7624703087886,0.237529691211401,25.1781472684086,48.4560570071259,74.58432304038,99.5249406175772,1.66270783847981,25.6532066508314,47.5059382422803,72.209026128266,100,0.475059382422803,20.6650831353919,53.9192399049881,76.0095011876485,99.7624703087886
"3VBCA",3.7037037037037,25.9259259259259,51.8518518518519,70.9876543209877,100,1.85185185185185,29.0123456790123,53.7037037037037,76.5432098765432,98.7654320987654,0.617283950617284,14.8148148148148,41.358024691358,69.7530864197531,99.3827160493827,1.85185185185185,30.8641975308642,50,75.9259259259259,98.7654320987654,0.617283950617284,18.5185185185185,40.7407407407407,69.7530864197531,99.3827160493827,3.7037037037037,19.1358024691358,59.2592592592593,78.3950617283951,100,0.617283950617284,16.6666666666667,41.9753086419753,72.2222222222222,99.3827160493827,1.85185185185185,30.8641975308642,50.6172839506173,75.9259259259259,98.7654320987654,3.7037037037037,25.9259259259259,52.4691358024691,77.1604938271605,100,8.02469135802469,34.5679012345679,53.7037037037037,77.1604938271605,98.7654320987654,0.617283950617284,18.5185185185185,41.9753086419753,64.1975308641975,99.3827160493827,3.7037037037037,19.1358024691358,59.2592592592593,78.3950617283951,100,3.7037037037037,14.1975308641975,39.5061728395062,78.3950617283951,100,0.617283950617284,24.6913580246914,49.3827160493827,74.0740740740741,99.3827160493827,8.64197530864197,24.0740740740741,48.1481481481481,65.4320987654321,93.2098765432099,0.617283950617284,26.5432098765432,51.2345679012346,77.7777777777778,100,3.08641975308642,14.8148148148148,40.1234567901235,68.5185185185185,99.3827160493827,1.85185185185185,38.8888888888889,53.7037037037037,75.3086419753086,98.7654320987654,0.617283950617284,22.8395061728395,42.5925925925926,72.2222222222222,99.3827160493827,3.7037037037037,25.9259259259259,51.8518518518519,70.9876543209877,100,1.85185185185185,30.2469135802469,56.7901234567901,82.7160493827161,98.7654320987654
"5UTKA",1.64473684210526,25.3289473684211,50,78.2894736842105,99.6710526315789,0.328947368421053,23.6842105263158,47.6973684210526,75,99.3421052631579,1.97368421052632,23.0263157894737,48.0263157894737,72.3684210526316,100,0.328947368421053,28.2894736842105,49.3421052631579,74.6710526315789,99.6710526315789,1.97368421052632,24.6710526315789,50.6578947368421,75.6578947368421,100,1.64473684210526,18.75,45.3947368421053,70.7236842105263,95.3947368421053,1.97368421052632,22.6973684210526,48.0263157894737,73.6842105263158,100,0.328947368421053,28.2894736842105,47.6973684210526,73.3552631578947,99.3421052631579,1.64473684210526,24.6710526315789,50,78.2894736842105,99.6710526315789,0.328947368421053,29.2763157894737,53.2894736842105,75.9868421052632,99.6710526315789,1.97368421052632,23.6842105263158,49.6710526315789,73.6842105263158,100,1.64473684210526,18.75,45.3947368421053,70.7236842105263,95.3947368421053,1.64473684210526,24.0131578947368,47.0394736842105,60.1973684210526,86.5131578947368,0.328947368421053,23.6842105263158,50.3289473684211,74.6710526315789,100,5.92105263157895,25.3289473684211,49.3421052631579,80.2631578947368,99.6710526315789,1.64473684210526,26.6447368421053,50.9868421052632,77.6315789473684,100,1.97368421052632,21.7105263157895,48.0263157894737,75,96.7105263157895,0.328947368421053,22.3684210526316,47.6973684210526,72.6973684210526,99.6710526315789,0.328947368421053,22.0394736842105,46.3815789473684,74.0131578947368,100,1.64473684210526,25.3289473684211,50,78.2894736842105,99.6710526315789,0.657894736842105,23.6842105263158,49.0131578947368,72.6973684210526,99.0131578947368
"3L46A",9.82142857142857,32.1428571428571,51.7857142857143,75,100,1.78571428571429,13.3928571428571,43.75,80.3571428571429,99.1071428571429,0.892857142857143,24.1071428571429,52.6785714285714,71.4285714285714,92.8571428571429,7.14285714285714,22.3214285714286,47.3214285714286,80.3571428571429,99.1071428571429,10.7142857142857,31.25,55.3571428571429,71.4285714285714,100,0.892857142857143,13.3928571428571,44.6428571428571,75,95.5357142857143,0.892857142857143,24.1071428571429,52.6785714285714,73.2142857142857,93.75,7.14285714285714,25,47.3214285714286,81.25,99.1071428571429,1.78571428571429,20.5357142857143,44.6428571428571,69.6428571428571,100,7.14285714285714,25,43.75,81.25,98.2142857142857,10.7142857142857,26.7857142857143,52.6785714285714,67.8571428571429,100,0.892857142857143,13.3928571428571,44.6428571428571,75,95.5357142857143,9.82142857142857,33.0357142857143,62.5,70.5357142857143,95.5357142857143,0.892857142857143,19.6428571428571,46.4285714285714,74.1071428571429,99.1071428571429,10.7142857142857,31.25,50,66.9642857142857,100,0.892857142857143,24.1071428571429,48.2142857142857,75,100,13.3928571428571,25.8928571428571,56.25,74.1071428571429,98.2142857142857,7.14285714285714,18.75,42.8571428571429,65.1785714285714,99.1071428571429,8.92857142857143,24.1071428571429,52.6785714285714,74.1071428571429,96.4285714285714,9.82142857142857,32.1428571428571,51.7857142857143,75,100,0.892857142857143,7.14285714285714,38.3928571428571,68.75,99.1071428571429
