"","prop1.Tr1221","prop1.Tr1331","prop1.Tr2332","prop2.Tr1221","prop2.Tr1331","prop2.Tr2332","prop3.Tr1221","prop3.Tr1331","prop3.Tr2332","prop4.Tr1221","prop4.Tr1331","prop4.Tr2332","prop5.Tr1221","prop5.Tr1331","prop5.Tr2332","prop6.Tr1221","prop6.Tr1331","prop6.Tr2332","prop7.Tr1221","prop7.Tr1331","prop7.Tr2332"
"5W7WA",0.242990654205607,0.168224299065421,0.299065420560748,0.289719626168224,0.214953271028037,0.14018691588785,0.252336448598131,0.196261682242991,0.233644859813084,0.261682242990654,0.149532710280374,0.205607476635514,0.168224299065421,0.0373831775700935,0.11214953271028,0.205607476635514,0.261682242990654,0.130841121495327,0.224299065420561,0.261682242990654,0.186915887850467
"4K3JB",0.202626641651032,0.202626641651032,0.230769230769231,0.266416510318949,0.180112570356473,0.180112570356473,0.200750469043152,0.24765478424015,0.181988742964353,0.25515947467167,0.131332082551595,0.228893058161351,0.131332082551595,0.0225140712945591,0.153846153846154,0.25140712945591,0.217636022514071,0.183864915572233,0.24202626641651,0.24202626641651,0.163227016885553
"1CNT1",0.236559139784946,0.21505376344086,0.263440860215054,0.263440860215054,0.172043010752688,0.198924731182796,0.236559139784946,0.274193548387097,0.198924731182796,0.258064516129032,0.150537634408602,0.220430107526882,0.145161290322581,0.0161290322580645,0.220430107526882,0.290322580645161,0.231182795698925,0.129032258064516,0.301075268817204,0.21505376344086,0.150537634408602
"4YTWB",0.229508196721311,0.218579234972678,0.191256830601093,0.180327868852459,0.295081967213115,0.180327868852459,0.213114754098361,0.251366120218579,0.229508196721311,0.185792349726776,0.256830601092896,0.218579234972678,0.240437158469945,0,0.153005464480874,0.224043715846995,0.234972677595628,0.202185792349727,0.240437158469945,0.191256830601093,0.207650273224044
"1BU8A",0.23059866962306,0.223946784922395,0.217294900221729,0.274944567627494,0.19290465631929,0.199556541019956,0.212860310421286,0.277161862527716,0.217294900221729,0.266075388026608,0.146341463414634,0.246119733924612,0.157427937915743,0.0221729490022173,0.190687361419069,0.250554323725055,0.23059866962306,0.217294900221729,0.290465631929047,0.23059866962306,0.164079822616408
"3A02A",0.169491525423729,0.271186440677966,0.220338983050847,0.11864406779661,0.305084745762712,0.203389830508475,0.220338983050847,0.305084745762712,0.203389830508475,0.135593220338983,0.288135593220339,0.220338983050847,0.254237288135593,0.0508474576271186,0.152542372881356,0.288135593220339,0.0847457627118644,0.101694915254237,0.338983050847458,0.135593220338983,0.101694915254237
"1HH8A",0.221698113207547,0.212264150943396,0.254716981132075,0.287735849056604,0.226415094339623,0.193396226415094,0.231132075471698,0.254716981132075,0.188679245283019,0.254716981132075,0.202830188679245,0.216981132075472,0.207547169811321,0.0566037735849057,0.179245283018868,0.297169811320755,0.235849056603774,0.117924528301887,0.297169811320755,0.136792452830189,0.136792452830189
"5MPHA",0.236286919831224,0.227848101265823,0.219409282700422,0.29535864978903,0.219409282700422,0.219409282700422,0.210970464135021,0.278481012658228,0.210970464135021,0.248945147679325,0.181434599156118,0.257383966244726,0.227848101265823,0.0337552742616034,0.160337552742616,0.219409282700422,0.236286919831224,0.210970464135021,0.29957805907173,0.210970464135021,0.164556962025316
"5QHHA",0.261538461538462,0.169230769230769,0.21025641025641,0.266666666666667,0.194871794871795,0.215384615384615,0.2,0.241025641025641,0.21025641025641,0.225641025641026,0.153846153846154,0.256410256410256,0.153846153846154,0.0307692307692308,0.174358974358974,0.246153846153846,0.225641025641026,0.148717948717949,0.261538461538462,0.179487179487179,0.169230769230769
"4UJ5C",0.175257731958763,0.247422680412371,0.252577319587629,0.283505154639175,0.164948453608247,0.195876288659794,0.231958762886598,0.278350515463918,0.134020618556701,0.268041237113402,0.118556701030928,0.242268041237113,0.190721649484536,0.0360824742268041,0.170103092783505,0.242268041237113,0.257731958762887,0.15979381443299,0.268041237113402,0.237113402061856,0.154639175257732
"3F1IH",0.247422680412371,0.237113402061856,0.195876288659794,0.278350515463918,0.144329896907216,0.22680412371134,0.164948453608247,0.268041237113402,0.216494845360825,0.268041237113402,0.134020618556701,0.237113402061856,0.206185567010309,0.0618556701030928,0.134020618556701,0.11340206185567,0.309278350515464,0.0515463917525773,0.329896907216495,0.123711340206186,0.154639175257732
"5UBPA",0.224532224532225,0.222453222453222,0.180873180873181,0.232848232848233,0.195426195426195,0.212058212058212,0.174636174636175,0.27027027027027,0.193347193347193,0.216216216216216,0.17047817047817,0.237006237006237,0.191268191268191,0.0374220374220374,0.197505197505198,0.239085239085239,0.234927234927235,0.122661122661123,0.264033264033264,0.197505197505198,0.182952182952183
"2P22C",0.235602094240838,0.308900523560209,0.151832460732984,0.272251308900524,0.162303664921466,0.230366492146597,0.120418848167539,0.366492146596859,0.198952879581152,0.240837696335079,0.162303664921466,0.230366492146597,0.214659685863874,0.0471204188481675,0.256544502617801,0.225130890052356,0.277486910994764,0.12565445026178,0.356020942408377,0.136125654450262,0.18848167539267
"3RIPA",0.183431952662722,0.230769230769231,0.229289940828402,0.261834319526627,0.140532544378698,0.235207100591716,0.187869822485207,0.289940828402367,0.149408284023669,0.270710059171598,0.11094674556213,0.264792899408284,0.149408284023669,0.0192307692307692,0.161242603550296,0.245562130177515,0.236686390532544,0.133136094674556,0.279585798816568,0.220414201183432,0.134615384615385
"5WS7A",0.212903225806452,0.251612903225806,0.212903225806452,0.258064516129032,0.167741935483871,0.148387096774194,0.193548387096774,0.283870967741935,0.206451612903226,0.232258064516129,0.141935483870968,0.174193548387097,0.148387096774194,0.0193548387096774,0.238709677419355,0.232258064516129,0.238709677419355,0.161290322580645,0.309677419354839,0.2,0.154838709677419
"2A2FX",0.172839506172839,0.228395061728395,0.237654320987654,0.253086419753086,0.160493827160494,0.222222222222222,0.197530864197531,0.287037037037037,0.141975308641975,0.237654320987654,0.12037037037037,0.262345679012346,0.132716049382716,0.0339506172839506,0.194444444444444,0.324074074074074,0.194444444444444,0.145061728395062,0.256172839506173,0.237654320987654,0.145061728395062
"4GJZA",0.222222222222222,0.188034188034188,0.307692307692308,0.282051282051282,0.179487179487179,0.179487179487179,0.256410256410256,0.247863247863248,0.170940170940171,0.269230769230769,0.123931623931624,0.235042735042735,0.141025641025641,0.0128205128205128,0.192307692307692,0.235042735042735,0.217948717948718,0.217948717948718,0.243589743589744,0.294871794871795,0.166666666666667
"6JCNA",0.188841201716738,0.244635193133047,0.278969957081545,0.313304721030043,0.145922746781116,0.184549356223176,0.236051502145923,0.296137339055794,0.171673819742489,0.304721030042918,0.120171673819742,0.210300429184549,0.145922746781116,0.0300429184549356,0.253218884120172,0.231759656652361,0.236051502145923,0.180257510729614,0.291845493562232,0.218884120171674,0.141630901287554
"5U9JA",0.18452380952381,0.226190476190476,0.232142857142857,0.244047619047619,0.154761904761905,0.18452380952381,0.18452380952381,0.297619047619048,0.208333333333333,0.244047619047619,0.130952380952381,0.208333333333333,0.125,0.0178571428571429,0.19047619047619,0.267857142857143,0.226190476190476,0.125,0.267857142857143,0.220238095238095,0.142857142857143
"7M7NA",0.211981566820276,0.216589861751152,0.248847926267281,0.285714285714286,0.188940092165899,0.175115207373272,0.241935483870968,0.241935483870968,0.200460829493088,0.288018433179723,0.158986175115207,0.205069124423963,0.186635944700461,0.0345622119815668,0.158986175115207,0.288018433179723,0.251152073732719,0.126728110599078,0.283410138248848,0.202764976958525,0.145161290322581
"4C4AA",0.21273516642547,0.215629522431259,0.231548480463097,0.274963820549928,0.204052098408104,0.159189580318379,0.208393632416787,0.256150506512301,0.198263386396527,0.257597684515195,0.151953690303907,0.211287988422576,0.151953690303907,0.0217076700434153,0.209840810419682,0.241678726483357,0.254703328509407,0.160636758321274,0.277858176555716,0.246020260492041,0.150506512301013
"2APXA",0.234234234234234,0.0900900900900901,0.288288288288288,0.315315315315315,0.135135135135135,0.171171171171171,0.252252252252252,0.126126126126126,0.216216216216216,0.36036036036036,0.108108108108108,0.198198198198198,0.126126126126126,0.018018018018018,0.126126126126126,0.243243243243243,0.234234234234234,0.216216216216216,0.144144144144144,0.306306306306306,0.18018018018018
"1GVEA",0.242331288343558,0.208588957055215,0.279141104294479,0.285276073619632,0.193251533742331,0.156441717791411,0.236196319018405,0.257668711656442,0.211656441717791,0.288343558282209,0.159509202453988,0.190184049079755,0.165644171779141,0.0153374233128834,0.174846625766871,0.294478527607362,0.257668711656442,0.122699386503067,0.294478527607362,0.226993865030675,0.156441717791411
"5XAQA",0.305389221556886,0.209580838323353,0.173652694610778,0.311377245508982,0.179640718562874,0.167664670658683,0.167664670658683,0.239520958083832,0.323353293413174,0.275449101796407,0.155688622754491,0.191616766467066,0.191616766467066,0.0119760479041916,0.179640718562874,0.269461077844311,0.239520958083832,0.119760479041916,0.37125748502994,0.18562874251497,0.143712574850299
"6LUIA",0.329113924050633,0.227848101265823,0.0759493670886076,0.20253164556962,0.227848101265823,0.20253164556962,0.10126582278481,0.278481012658228,0.30379746835443,0.177215189873418,0.177215189873418,0.253164556962025,0.341772151898734,0.0379746835443038,0.189873417721519,0.240506329113924,0.240506329113924,0.0886075949367089,0.329113924050633,0.139240506329114,0.227848101265823
"4B6HC",0.261194029850746,0.111940298507463,0.149253731343284,0.208955223880597,0.201492537313433,0.194029850746269,0.149253731343284,0.156716417910448,0.261194029850746,0.208955223880597,0.164179104477612,0.23134328358209,0.194029850746269,0.0298507462686567,0.0447761194029851,0.0970149253731343,0.358208955223881,0.141791044776119,0.149253731343284,0.208955223880597,0.223880597014925
"5ZB2A",0.202970297029703,0.252475247524752,0.272277227722772,0.334158415841584,0.155940594059406,0.153465346534653,0.262376237623762,0.272277227722772,0.193069306930693,0.311881188118812,0.133663366336634,0.175742574257426,0.148514851485149,0.0247524752475248,0.183168316831683,0.22029702970297,0.267326732673267,0.153465346534653,0.301980198019802,0.22029702970297,0.153465346534653
"4BGCA",0.217821782178218,0.297029702970297,0.198019801980198,0.257425742574257,0.138613861386139,0.227722772277228,0.158415841584158,0.336633663366337,0.178217821782178,0.217821782178218,0.099009900990099,0.267326732673267,0.217821782178218,0.0396039603960396,0.217821782178218,0.267326732673267,0.207920792079208,0.168316831683168,0.316831683168317,0.168316831683168,0.198019801980198
"5DZOA",0.179245283018868,0.160377358490566,0.339622641509434,0.320754716981132,0.179245283018868,0.132075471698113,0.320754716981132,0.216981132075472,0.141509433962264,0.339622641509434,0.132075471698113,0.179245283018868,0.150943396226415,0.0188679245283019,0.150943396226415,0.235849056603774,0.188679245283019,0.19811320754717,0.207547169811321,0.339622641509434,0.132075471698113
"1O59A",0.248587570621469,0.214689265536723,0.211864406779661,0.242937853107345,0.19774011299435,0.203389830508475,0.177966101694915,0.26271186440678,0.234463276836158,0.251412429378531,0.189265536723164,0.211864406779661,0.189265536723164,0.0310734463276836,0.22316384180791,0.254237288135593,0.211864406779661,0.161016949152542,0.290960451977401,0.194915254237288,0.172316384180791
"3F7FA",0.212912087912088,0.229395604395604,0.240384615384615,0.299450549450549,0.156593406593407,0.179945054945055,0.212912087912088,0.29532967032967,0.174450549450549,0.262362637362637,0.135989010989011,0.200549450549451,0.118131868131868,0.0164835164835165,0.195054945054945,0.267857142857143,0.230769230769231,0.186813186813187,0.266483516483516,0.248626373626374,0.175824175824176
"4OJXA",0.206521739130435,0.201086956521739,0.239130434782609,0.27445652173913,0.171195652173913,0.201086956521739,0.195652173913043,0.244565217391304,0.201086956521739,0.27445652173913,0.133152173913043,0.239130434782609,0.146739130434783,0.0326086956521739,0.206521739130435,0.214673913043478,0.263586956521739,0.14945652173913,0.255434782608696,0.22554347826087,0.152173913043478
"1OMZA",0.222602739726027,0.202054794520548,0.198630136986301,0.25,0.178082191780822,0.229452054794521,0.205479452054795,0.243150684931507,0.188356164383562,0.243150684931507,0.136986301369863,0.270547945205479,0.157534246575342,0.0205479452054795,0.116438356164384,0.229452054794521,0.205479452054795,0.212328767123288,0.229452054794521,0.222602739726027,0.195205479452055
"7DA0B",0.254716981132075,0.169811320754717,0.207547169811321,0.349056603773585,0.169811320754717,0.169811320754717,0.19811320754717,0.19811320754717,0.245283018867925,0.349056603773585,0.169811320754717,0.169811320754717,0.216981132075472,0.0283018867924528,0.188679245283019,0.179245283018868,0.207547169811321,0.0849056603773585,0.254716981132075,0.150943396226415,0.169811320754717
"4WKAA",0.186170212765957,0.202127659574468,0.218085106382979,0.25,0.210106382978723,0.196808510638298,0.223404255319149,0.234042553191489,0.162234042553191,0.268617021276596,0.186170212765957,0.220744680851064,0.159574468085106,0.0265957446808511,0.154255319148936,0.25,0.25,0.164893617021277,0.265957446808511,0.242021276595745,0.122340425531915
"4AFLA",0.184466019417476,0.339805825242718,0.184466019417476,0.242718446601942,0.184466019417476,0.262135922330097,0.16504854368932,0.378640776699029,0.145631067961165,0.233009708737864,0.155339805825243,0.29126213592233,0.194174757281553,0.058252427184466,0.29126213592233,0.262135922330097,0.242718446601942,0.087378640776699,0.368932038834951,0.155339805825243,0.155339805825243
"3FFDP",0.345794392523364,0.130841121495327,0.130841121495327,0.233644859813084,0.205607476635514,0.177570093457944,0.0934579439252336,0.186915887850467,0.308411214953271,0.242990654205607,0.177570093457944,0.205607476635514,0.252336448598131,0.0373831775700935,0.186915887850467,0.271028037383178,0.233644859813084,0.0841121495327103,0.233644859813084,0.149532710280374,0.242990654205607
"4HC9A",0.219298245614035,0.166666666666667,0.219298245614035,0.263157894736842,0.12280701754386,0.157894736842105,0.175438596491228,0.210526315789474,0.210526315789474,0.228070175438596,0.087719298245614,0.192982456140351,0.201754385964912,0.0263157894736842,0.043859649122807,0.228070175438596,0.298245614035088,0.175438596491228,0.254385964912281,0.175438596491228,0.131578947368421
"5JELA",0.215767634854772,0.16597510373444,0.298755186721992,0.340248962655602,0.20746887966805,0.16597510373444,0.278008298755187,0.203319502074689,0.219917012448133,0.33195020746888,0.16597510373444,0.20746887966805,0.128630705394191,0.020746887966805,0.211618257261411,0.253112033195021,0.278008298755187,0.128630705394191,0.244813278008299,0.294605809128631,0.136929460580913
"1H3OB",0.12,0.36,0.133333333333333,0.226666666666667,0.08,0.213333333333333,0.0933333333333333,0.4,0.106666666666667,0.226666666666667,0.08,0.213333333333333,0.12,0.04,0.253333333333333,0.266666666666667,0.16,0.0933333333333333,0.36,0.146666666666667,0.12
"4CLLA",0.151898734177215,0.248945147679325,0.251054852320675,0.253164556962025,0.164556962025316,0.223628691983122,0.221518987341772,0.291139240506329,0.149789029535865,0.274261603375527,0.130801687763713,0.257383966244726,0.143459915611814,0.0253164556962025,0.185654008438819,0.263713080168776,0.183544303797468,0.166666666666667,0.284810126582278,0.221518987341772,0.116033755274262
"2E3NA",0.192913385826772,0.224409448818898,0.220472440944882,0.283464566929134,0.153543307086614,0.188976377952756,0.192913385826772,0.259842519685039,0.173228346456693,0.263779527559055,0.125984251968504,0.216535433070866,0.145669291338583,0.0196850393700787,0.192913385826772,0.28740157480315,0.192913385826772,0.173228346456693,0.291338582677165,0.224409448818898,0.125984251968504
"4JE3A",0.192622950819672,0.241803278688525,0.254098360655738,0.295081967213115,0.159836065573771,0.221311475409836,0.25,0.278688524590164,0.180327868852459,0.270491803278689,0.118852459016393,0.262295081967213,0.176229508196721,0.0204918032786885,0.209016393442623,0.266393442622951,0.233606557377049,0.172131147540984,0.278688524590164,0.225409836065574,0.155737704918033
"5FN7A",0.275675675675676,0.27027027027027,0.172972972972973,0.237837837837838,0.12972972972973,0.189189189189189,0.156756756756757,0.318918918918919,0.2,0.297297297297297,0.113513513513514,0.205405405405405,0.172972972972973,0.0324324324324324,0.254054054054054,0.286486486486487,0.2,0.2,0.32972972972973,0.210810810810811,0.216216216216216
"4BN4A",0.204946996466431,0.201413427561837,0.257950530035336,0.282685512367491,0.215547703180212,0.148409893992933,0.240282685512367,0.240282685512367,0.201413427561837,0.268551236749117,0.144876325088339,0.219081272084806,0.166077738515901,0.0353356890459364,0.190812720848057,0.204946996466431,0.257950530035336,0.176678445229682,0.275618374558304,0.257950530035336,0.130742049469965
"1PZWA",0.189873417721519,0.30379746835443,0.177215189873418,0.367088607594937,0.113924050632911,0.189873417721519,0.126582278481013,0.329113924050633,0.164556962025316,0.253164556962025,0.0759493670886076,0.227848101265823,0.126582278481013,0,0.215189873417722,0.316455696202532,0.113924050632911,0.164556962025316,0.367088607594937,0.215189873417722,0.126582278481013
"1OAAA",0.213178294573643,0.201550387596899,0.24031007751938,0.294573643410853,0.170542635658915,0.147286821705426,0.228682170542636,0.22093023255814,0.201550387596899,0.310077519379845,0.155038759689922,0.162790697674419,0.170542635658915,0.0232558139534884,0.158914728682171,0.166666666666667,0.286821705426357,0.143410852713178,0.282945736434109,0.193798449612403,0.131782945736434
"2HNUA",0.2125,0.1125,0.275,0.225,0.1625,0.0875,0.25,0.1375,0.1875,0.4,0.075,0.175,0.15,0,0.15,0.1625,0.1875,0.2,0.225,0.2375,0.1
"4I6JB",0.194379391100703,0.245901639344262,0.241217798594848,0.252927400468384,0.168618266978923,0.192037470725995,0.192037470725995,0.299765807962529,0.192037470725995,0.271662763466042,0.126463700234192,0.234192037470726,0.185011709601874,0.0210772833723653,0.180327868852459,0.259953161592506,0.257611241217799,0.140515222482436,0.283372365339578,0.215456674473068,0.156908665105386
"5N7EB",0.238532110091743,0.215596330275229,0.23394495412844,0.288990825688073,0.18348623853211,0.197247706422018,0.206422018348624,0.252293577981651,0.220183486238532,0.275229357798165,0.142201834862385,0.238532110091743,0.178899082568807,0.0275229357798165,0.201834862385321,0.224770642201835,0.275229357798165,0.114678899082569,0.270642201834862,0.192660550458716,0.18348623853211
"5GPYB",0.196261682242991,0.233644859813084,0.196261682242991,0.299065420560748,0.168224299065421,0.242990654205607,0.177570093457944,0.271028037383178,0.158878504672897,0.289719626168224,0.14018691588785,0.271028037383178,0.214953271028037,0.0467289719626168,0.177570093457944,0.205607476635514,0.261682242990654,0.130841121495327,0.289719626168224,0.0934579439252336,0.14018691588785
"6HGAB",0.212927756653992,0.228136882129278,0.243346007604563,0.296577946768061,0.140684410646388,0.136882129277567,0.209125475285171,0.254752851711027,0.197718631178707,0.254752851711027,0.0988593155893536,0.178707224334601,0.136882129277567,0.0228136882129278,0.167300380228137,0.23574144486692,0.273764258555133,0.121673003802281,0.300380228136882,0.243346007604563,0.140684410646388
"1LDDA",0.232876712328767,0.246575342465753,0.315068493150685,0.301369863013699,0.191780821917808,0.26027397260274,0.301369863013699,0.342465753424658,0.164383561643836,0.273972602739726,0.164383561643836,0.287671232876712,0.219178082191781,0.0136986301369863,0.150684931506849,0.246575342465753,0.26027397260274,0.150684931506849,0.328767123287671,0.315068493150685,0.150684931506849
"5NSAA",0.242990654205607,0.168224299065421,0.271028037383178,0.355140186915888,0.158878504672897,0.130841121495327,0.280373831775701,0.214953271028037,0.196261682242991,0.355140186915888,0.121495327102804,0.168224299065421,0.11214953271028,0.0373831775700935,0.186915887850467,0.214953271028037,0.214953271028037,0.186915887850467,0.242990654205607,0.261682242990654,0.168224299065421
"4A6HA",0.260504201680672,0.151260504201681,0.184873949579832,0.19327731092437,0.260504201680672,0.210084033613445,0.19327731092437,0.176470588235294,0.252100840336134,0.176470588235294,0.243697478991597,0.226890756302521,0.19327731092437,0.0252100840336134,0.168067226890756,0.210084033613445,0.243697478991597,0.176470588235294,0.226890756302521,0.19327731092437,0.184873949579832
"4R6UA",0.218354430379747,0.237341772151899,0.205696202531646,0.208860759493671,0.14873417721519,0.20253164556962,0.161392405063291,0.287974683544304,0.189873417721519,0.212025316455696,0.120253164556962,0.231012658227848,0.189873417721519,0.0126582278481013,0.177215189873418,0.237341772151899,0.218354430379747,0.167721518987342,0.275316455696203,0.227848101265823,0.180379746835443
"6SERA",0.258620689655172,0.224137931034483,0.23448275862069,0.306896551724138,0.213793103448276,0.148275862068966,0.231034482758621,0.268965517241379,0.227586206896552,0.282758620689655,0.141379310344828,0.220689655172414,0.210344827586207,0.0241379310344828,0.210344827586207,0.227586206896552,0.279310344827586,0.182758620689655,0.262068965517241,0.220689655172414,0.220689655172414
"2J0AA",0.164874551971326,0.222222222222222,0.258064516129032,0.229390681003584,0.207885304659498,0.186379928315412,0.218637992831541,0.261648745519713,0.182795698924731,0.247311827956989,0.14336917562724,0.25089605734767,0.17921146953405,0.014336917562724,0.14336917562724,0.182795698924731,0.232974910394265,0.132616487455197,0.247311827956989,0.25089605734767,0.139784946236559
"4M3LA",0.2,0.233333333333333,0.166666666666667,0.3,0.133333333333333,0.166666666666667,0.166666666666667,0.266666666666667,0.166666666666667,0.3,0.133333333333333,0.166666666666667,0.116666666666667,0.05,0.283333333333333,0.316666666666667,0.25,0.05,0.233333333333333,0.166666666666667,0.2
"1B8KA",0.338983050847458,0.203389830508475,0.203389830508475,0.330508474576271,0.220338983050847,0.194915254237288,0.194915254237288,0.23728813559322,0.288135593220339,0.322033898305085,0.177966101694915,0.23728813559322,0.296610169491525,0.0254237288135593,0.177966101694915,0.288135593220339,0.220338983050847,0.186440677966102,0.305084745762712,0.152542372881356,0.23728813559322
"5JNOA",0.189189189189189,0.288288288288288,0.225225225225225,0.252252252252252,0.153153153153153,0.216216216216216,0.198198198198198,0.333333333333333,0.162162162162162,0.243243243243243,0.126126126126126,0.243243243243243,0.144144144144144,0.018018018018018,0.225225225225225,0.261261261261261,0.18018018018018,0.153153153153153,0.342342342342342,0.18018018018018,0.135135135135135
"4QTCA",0.191011235955056,0.23314606741573,0.230337078651685,0.27247191011236,0.188202247191011,0.188202247191011,0.207865168539326,0.289325842696629,0.168539325842697,0.26123595505618,0.160112359550562,0.216292134831461,0.154494382022472,0.0280898876404494,0.191011235955056,0.258426966292135,0.213483146067416,0.168539325842697,0.283707865168539,0.205056179775281,0.140449438202247
"4EQ3A",0.202764976958525,0.211981566820276,0.225806451612903,0.28110599078341,0.165898617511521,0.161290322580645,0.207373271889401,0.248847926267281,0.202764976958525,0.28110599078341,0.119815668202765,0.207373271889401,0.15668202764977,0.00921658986175115,0.193548387096774,0.211981566820276,0.285714285714286,0.211981566820276,0.248847926267281,0.262672811059908,0.165898617511521
"4OUHA",0.203703703703704,0.179012345679012,0.234567901234568,0.240740740740741,0.160493827160494,0.179012345679012,0.197530864197531,0.253086419753086,0.154320987654321,0.283950617283951,0.12962962962963,0.209876543209877,0.12962962962963,0.0308641975308642,0.216049382716049,0.234567901234568,0.259259259259259,0.104938271604938,0.240740740740741,0.228395061728395,0.141975308641975
"3DLQI",0.193333333333333,0.24,0.246666666666667,0.293333333333333,0.16,0.253333333333333,0.2,0.273333333333333,0.213333333333333,0.273333333333333,0.113333333333333,0.3,0.186666666666667,0.04,0.173333333333333,0.22,0.266666666666667,0.133333333333333,0.32,0.22,0.113333333333333
"4K84A",0.210280373831776,0.219626168224299,0.238317757009346,0.294392523364486,0.172897196261682,0.238317757009346,0.228971962616822,0.257009345794392,0.200934579439252,0.285046728971963,0.14018691588785,0.271028037383178,0.177570093457944,0.0280373831775701,0.168224299065421,0.228971962616822,0.247663551401869,0.126168224299065,0.271028037383178,0.214953271028037,0.158878504672897
"4A9AC",0.304964539007092,0.219858156028369,0.170212765957447,0.283687943262411,0.205673758865248,0.198581560283688,0.170212765957447,0.234042553191489,0.276595744680851,0.290780141843972,0.184397163120567,0.219858156028369,0.191489361702128,0.0638297872340425,0.276595744680851,0.191489361702128,0.26241134751773,0.120567375886525,0.340425531914894,0.163120567375887,0.184397163120567
"6RMVB",0.205479452054795,0.205479452054795,0.191780821917808,0.287671232876712,0.191780821917808,0.136986301369863,0.191780821917808,0.205479452054795,0.232876712328767,0.26027397260274,0.164383561643836,0.164383561643836,0.164383561643836,0.0547945205479452,0.164383561643836,0.191780821917808,0.205479452054795,0.136986301369863,0.301369863013699,0.328767123287671,0.10958904109589
"4B4SA",0.241379310344828,0.14367816091954,0.247126436781609,0.21264367816092,0.218390804597701,0.160919540229885,0.241379310344828,0.160919540229885,0.224137931034483,0.247126436781609,0.195402298850575,0.183908045977011,0.183908045977011,0.0344827586206897,0.160919540229885,0.201149425287356,0.218390804597701,0.14367816091954,0.258620689655172,0.264367816091954,0.126436781609195
"4K6NA",0.214659685863874,0.267015706806283,0.180628272251309,0.256544502617801,0.167539267015707,0.193717277486911,0.175392670157068,0.31151832460733,0.170157068062827,0.243455497382199,0.143979057591623,0.217277486910995,0.196335078534031,0.0235602094240838,0.201570680628272,0.269633507853403,0.198952879581152,0.183246073298429,0.293193717277487,0.162303664921466,0.18848167539267
"6BSCA",0.196428571428571,0.267857142857143,0.232142857142857,0.25,0.107142857142857,0.214285714285714,0.178571428571429,0.357142857142857,0.142857142857143,0.303571428571429,0.0892857142857143,0.232142857142857,0.125,0.0178571428571429,0.160714285714286,0.232142857142857,0.196428571428571,0.196428571428571,0.267857142857143,0.214285714285714,0.196428571428571
"3UTMC",0.304878048780488,0.134146341463415,0.182926829268293,0.292682926829268,0.219512195121951,0.0487804878048781,0.182926829268293,0.158536585365854,0.304878048780488,0.304878048780488,0.146341463414634,0.121951219512195,0.121951219512195,0,0.268292682926829,0.0975609756097561,0.439024390243902,0.268292682926829,0.219512195121951,0.268292682926829,0.219512195121951
"5HU3B",0.283018867924528,0.132075471698113,0.169811320754717,0.358490566037736,0.132075471698113,0.0566037735849057,0.169811320754717,0.132075471698113,0.283018867924528,0.433962264150943,0.0943396226415094,0.0943396226415094,0.169811320754717,0.0188679245283019,0.207547169811321,0.150943396226415,0.30188679245283,0.113207547169811,0.264150943396226,0.207547169811321,0.150943396226415
"6WHHA",0.160857908847185,0.246648793565684,0.195710455764075,0.273458445040214,0.126005361930295,0.201072386058981,0.17426273458445,0.273458445040214,0.160857908847185,0.273458445040214,0.109919571045576,0.2171581769437,0.136729222520107,0.0241286863270777,0.211796246648794,0.25201072386059,0.201072386058981,0.144772117962467,0.302949061662198,0.201072386058981,0.10455764075067
"6BZGA",0.173469387755102,0.321428571428571,0.178571428571429,0.26530612244898,0.147959183673469,0.188775510204082,0.153061224489796,0.346938775510204,0.147959183673469,0.280612244897959,0.142857142857143,0.193877551020408,0.178571428571429,0.0153061224489796,0.214285714285714,0.255102040816327,0.219387755102041,0.183673469387755,0.341836734693878,0.178571428571429,0.153061224489796
"7L4IA",0.228888888888889,0.184444444444444,0.233333333333333,0.297777777777778,0.186666666666667,0.173333333333333,0.208888888888889,0.222222222222222,0.213333333333333,0.268888888888889,0.153333333333333,0.206666666666667,0.162222222222222,0.0288888888888889,0.197777777777778,0.237777777777778,0.282222222222222,0.126666666666667,0.257777777777778,0.224444444444444,0.155555555555556
"5WSTA",0.257142857142857,0.257142857142857,0.0571428571428571,0.185714285714286,0.1,0.357142857142857,0.0571428571428571,0.257142857142857,0.228571428571429,0.185714285714286,0.1,0.357142857142857,0.228571428571429,0.2,0.257142857142857,0.0285714285714286,0.0714285714285714,0,0.4,0.0285714285714286,0.114285714285714
"6QP7A",0.260670731707317,0.213414634146341,0.219512195121951,0.259146341463415,0.198170731707317,0.190548780487805,0.17530487804878,0.275914634146341,0.205792682926829,0.246951219512195,0.161585365853659,0.227134146341463,0.18140243902439,0.0350609756097561,0.182926829268293,0.225609756097561,0.240853658536585,0.201219512195122,0.282012195121951,0.205792682926829,0.192073170731707
"3F3KA",0.253787878787879,0.215909090909091,0.189393939393939,0.287878787878788,0.200757575757576,0.196969696969697,0.208333333333333,0.25,0.227272727272727,0.28030303030303,0.15530303030303,0.242424242424242,0.196969696969697,0.0227272727272727,0.204545454545455,0.212121212121212,0.253787878787879,0.151515151515152,0.299242424242424,0.185606060606061,0.170454545454545
